inserttime,MonitorAddress,每GURL量
2021-01-26 14:20:03+00:00,广东广州南方基地3.1栋203机房,1289032.3509161577
2021-01-26 14:25:16+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 14:26:07+00:00,广东广州南方基地3.1栋203机房,1233769.471531064
2021-01-26 14:27:31+00:00,广东广州南方基地3.1栋203机房,1297347.7647058824
2021-01-26 14:27:42+00:00,广东广州南方基地3.1栋203机房,1243005.5907088507
2021-01-26 14:30:03+00:00,广东广州南方基地3.1栋203机房,1277143.2288906209
2021-01-26 14:35:16+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 14:36:07+00:00,广东广州南方基地3.1栋203机房,1232661.1974522292
2021-01-26 14:37:31+00:00,广东广州南方基地3.1栋203机房,1296460.3708518646
2021-01-26 14:37:42+00:00,广东广州南方基地3.1栋203机房,1259571.8558236521
2021-01-26 14:40:03+00:00,广东广州南方基地3.1栋203机房,1274055.3141162295
2021-01-26 14:45:16+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 14:46:07+00:00,广东广州南方基地3.1栋203机房,1284278.962536023
2021-01-26 14:47:31+00:00,广东广州南方基地3.1栋203机房,1258618.8231209859
2021-01-26 14:47:42+00:00,广东广州南方基地3.1栋203机房,1262776.47162051
2021-01-26 14:50:03+00:00,广东广州南方基地3.1栋203机房,1257512.5544554456
2021-01-26 14:55:16+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 14:56:07+00:00,广东广州南方基地3.1栋203机房,1239506.1380323055
2021-01-26 14:57:31+00:00,广东广州南方基地3.1栋203机房,1280273.006599208
2021-01-26 14:57:42+00:00,广东广州南方基地3.1栋203机房,1242822.6764761365
2021-01-26 15:00:03+00:00,广东广州南方基地3.1栋203机房,1258744.233680849
2021-01-26 15:05:16+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 15:06:07+00:00,广东广州南方基地3.1栋203机房,1239185.0224525044
2021-01-26 15:07:30+00:00,广东广州南方基地3.1栋203机房,1255260.998434678
2021-01-26 15:07:42+00:00,广东广州南方基地3.1栋203机房,1269094.635388424
2021-01-26 15:10:03+00:00,广东广州南方基地3.1栋203机房,1278440.0087177625
2021-01-26 15:15:16+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 15:16:07+00:00,广东广州南方基地3.1栋203机房,1262730.735483871
2021-01-26 15:17:30+00:00,广东广州南方基地3.1栋203机房,1261765.3975903615
2021-01-26 15:17:42+00:00,广东广州南方基地3.1栋203机房,1265792.5101686255
2021-01-26 15:20:03+00:00,广东广州南方基地3.1栋203机房,1260649.3169415293
2021-01-26 15:25:16+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 15:26:07+00:00,广东广州南方基地3.1栋203机房,1250894.0976407381
2021-01-26 15:27:30+00:00,广东广州南方基地3.1栋203机房,1291775.8603763294
2021-01-26 15:27:42+00:00,广东广州南方基地3.1栋203机房,1268769.3671252716
2021-01-26 15:30:03+00:00,广东广州南方基地3.1栋203机房,1291859.1948261925
2021-01-26 15:35:16+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 15:36:07+00:00,广东广州南方基地3.1栋203机房,1275784.718657453
2021-01-26 15:37:30+00:00,广东广州南方基地3.1栋203机房,1297670.847829938
2021-01-26 15:37:42+00:00,广东广州南方基地3.1栋203机房,1275295.1351351351
2021-01-26 15:40:03+00:00,广东广州南方基地3.1栋203机房,1293990.7153458
2021-01-26 15:45:16+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 15:46:07+00:00,广东广州南方基地3.1栋203机房,1261927.6136962248
2021-01-26 15:47:30+00:00,广东广州南方基地3.1栋203机房,1285816.4597505066
2021-01-26 15:47:42+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 15:50:03+00:00,广东广州南方基地3.1栋203机房,1247860.0383666758
2021-01-26 15:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 15:56:07+00:00,广东广州南方基地3.1栋203机房,1221511.1514789364
2021-01-26 15:57:30+00:00,广东广州南方基地3.1栋203机房,1274555.161340608
2021-01-26 15:57:42+00:00,广东广州南方基地3.1栋203机房,1269200.1795133324
2021-01-26 16:00:03+00:00,广东广州南方基地3.1栋203机房,1291018.2013882939
2021-01-26 16:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 16:06:07+00:00,广东广州南方基地3.1栋203机房,1272492.9356044868
2021-01-26 16:07:30+00:00,广东广州南方基地3.1栋203机房,1262673.0791788856
2021-01-26 16:07:42+00:00,广东广州南方基地3.1栋203机房,1256183.5095477386
2021-01-26 16:10:03+00:00,广东广州南方基地3.1栋203机房,1247678.0399638517
2021-01-26 16:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 16:16:07+00:00,广东广州南方基地3.1栋203机房,1270614.5201668984
2021-01-26 16:17:30+00:00,广东广州南方基地3.1栋203机房,1290632.7516852387
2021-01-26 16:17:42+00:00,广东广州南方基地3.1栋203机房,1272923.139938984
2021-01-26 16:20:03+00:00,广东广州南方基地3.1栋203机房,1280794.885844749
2021-01-26 16:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 16:26:07+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 16:27:30+00:00,广东广州南方基地3.1栋203机房,1277227.6418134132
2021-01-26 16:27:42+00:00,广东广州南方基地3.1栋203机房,1267134.8467397362
2021-01-26 16:30:03+00:00,广东广州南方基地3.1栋203机房,1275667.2698353985
2021-01-26 16:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 16:36:07+00:00,广东广州南方基地3.1栋203机房,1267391.4106813995
2021-01-26 16:37:30+00:00,广东广州南方基地3.1栋203机房,1293906.7895212285
2021-01-26 16:37:42+00:00,广东广州南方基地3.1栋203机房,1204127.9271836162
2021-01-26 16:40:03+00:00,广东广州南方基地3.1栋203机房,1279790.9820075033
2021-01-26 16:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 16:46:07+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 16:47:30+00:00,广东广州南方基地3.1栋203机房,1211418.3431673355
2021-01-26 16:47:42+00:00,广东广州南方基地3.1栋203机房,1280059.6862241623
2021-01-26 16:50:03+00:00,广东广州南方基地3.1栋203机房,1301470.0572650589
2021-01-26 16:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 16:56:07+00:00,广东广州南方基地3.1栋203机房,1283803.6753109847
2021-01-26 16:57:30+00:00,广东广州南方基地3.1栋203机房,1301106.3562207243
2021-01-26 16:57:42+00:00,广东广州南方基地3.1栋203机房,1289173.3782118708
2021-01-26 17:00:03+00:00,广东广州南方基地3.1栋203机房,1294289.0843143493
2021-01-26 17:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 17:06:07+00:00,广东广州南方基地3.1栋203机房,1263835.769828927
2021-01-26 17:07:30+00:00,广东广州南方基地3.1栋203机房,1274131.525569518
2021-01-26 17:07:42+00:00,广东广州南方基地3.1栋203机房,1291691.3816267517
2021-01-26 17:10:03+00:00,广东广州南方基地3.1栋203机房,1275886.2793572312
2021-01-26 17:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 17:16:07+00:00,广东广州南方基地3.1栋203机房,1263008.9018675722
2021-01-26 17:17:30+00:00,广东广州南方基地3.1栋203机房,1311420.5451630144
2021-01-26 17:17:42+00:00,广东广州南方基地3.1栋203机房,1278694.4113727233
2021-01-26 17:20:03+00:00,广东广州南方基地3.1栋203机房,1230580.0561174552
2021-01-26 17:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 17:26:07+00:00,广东广州南方基地3.1栋203机房,1275379.8084200996
2021-01-26 17:27:30+00:00,广东广州南方基地3.1栋203机房,1308374.4141146818
2021-01-26 17:27:42+00:00,广东广州南方基地3.1栋203机房,1285400.5129059118
2021-01-26 17:30:03+00:00,广东广州南方基地3.1栋203机房,1309254.6758882047
2021-01-26 17:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 17:36:07+00:00,广东广州南方基地3.1栋203机房,1264181.5711835334
2021-01-26 17:37:30+00:00,广东广州南方基地3.1栋203机房,1256299.9995311217
2021-01-26 17:37:42+00:00,广东广州南方基地3.1栋203机房,1238774.9387842927
2021-01-26 17:40:03+00:00,广东广州南方基地3.1栋203机房,1276395.1723424075
2021-01-26 17:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 17:46:07+00:00,广东广州南方基地3.1栋203机房,1263475.7537700864
2021-01-26 17:47:30+00:00,广东广州南方基地3.1栋203机房,1284449.5218035216
2021-01-26 17:47:42+00:00,广东广州南方基地3.1栋203机房,1277990.379011478
2021-01-26 17:50:03+00:00,广东广州南方基地3.1栋203机房,1300537.5106776527
2021-01-26 17:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 17:56:07+00:00,广东广州南方基地3.1栋203机房,1317507.4185524974
2021-01-26 17:57:30+00:00,广东广州南方基地3.1栋203机房,1295239.5032566218
2021-01-26 17:57:42+00:00,广东广州南方基地3.1栋203机房,1307948.9217758984
2021-01-26 18:00:03+00:00,广东广州南方基地3.1栋203机房,1311451.5207489424
2021-01-26 18:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 18:06:07+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 18:07:30+00:00,广东广州南方基地3.1栋203机房,1294810.681305276
2021-01-26 18:07:42+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 18:10:03+00:00,广东广州南方基地3.1栋203机房,1290769.6290823112
2021-01-26 18:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 18:16:07+00:00,广东广州南方基地3.1栋203机房,1264556.4845581746
2021-01-26 18:17:30+00:00,广东广州南方基地3.1栋203机房,1220192.219478738
2021-01-26 18:17:42+00:00,广东广州南方基地3.1栋203机房,1245184.0
2021-01-26 18:20:03+00:00,广东广州南方基地3.1栋203机房,1271150.1849604708
2021-01-26 18:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 18:26:07+00:00,广东广州南方基地3.1栋203机房,1287023.0461738566
2021-01-26 18:27:30+00:00,广东广州南方基地3.1栋203机房,1292454.0015800283
2021-01-26 18:27:42+00:00,广东广州南方基地3.1栋203机房,1253732.1739130435
2021-01-26 18:30:03+00:00,广东广州南方基地3.1栋203机房,1287972.4188569044
2021-01-26 18:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 18:36:07+00:00,广东广州南方基地3.1栋203机房,1279147.9124087591
2021-01-26 18:37:30+00:00,广东广州南方基地3.1栋203机房,1317375.8142908958
2021-01-26 18:37:41+00:00,广东广州南方基地3.1栋203机房,1274880.0
2021-01-26 18:40:03+00:00,广东广州南方基地3.1栋203机房,1297004.5495905369
2021-01-26 18:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 18:46:07+00:00,广东广州南方基地3.1栋203机房,1270319.3445181428
2021-01-26 18:47:30+00:00,广东广州南方基地3.1栋203机房,1087039.7467275495
2021-01-26 18:47:41+00:00,广东广州南方基地3.1栋203机房,1274555.466070097
2021-01-26 18:50:03+00:00,广东广州南方基地3.1栋203机房,1282941.8658762504
2021-01-26 18:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 18:56:07+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 18:57:30+00:00,广东广州南方基地3.1栋203机房,1268757.1028183135
2021-01-26 18:57:41+00:00,广东广州南方基地3.1栋203机房,1263442.9179134655
2021-01-26 19:00:03+00:00,广东广州南方基地3.1栋203机房,1258973.686158853
2021-01-26 19:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 19:06:07+00:00,广东广州南方基地3.1栋203机房,1260549.0033954452
2021-01-26 19:07:30+00:00,广东广州南方基地3.1栋203机房,1270794.1749470597
2021-01-26 19:07:41+00:00,广东广州南方基地3.1栋203机房,1169254.9860561914
2021-01-26 19:10:03+00:00,广东广州南方基地3.1栋203机房,1288943.4059156703
2021-01-26 19:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 19:16:07+00:00,广东广州南方基地3.1栋203机房,1278707.5388556789
2021-01-26 19:17:30+00:00,广东广州南方基地3.1栋203机房,1258924.648682429
2021-01-26 19:17:41+00:00,广东广州南方基地3.1栋203机房,1262195.7456148947
2021-01-26 19:20:03+00:00,广东广州南方基地3.1栋203机房,1296769.8672693651
2021-01-26 19:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 19:26:07+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 19:27:30+00:00,广东广州南方基地3.1栋203机房,1303808.3779793293
2021-01-26 19:27:41+00:00,广东广州南方基地3.1栋203机房,1210259.0441839495
2021-01-26 19:30:02+00:00,广东广州南方基地3.1栋203机房,1292098.6779111256
2021-01-26 19:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 19:36:07+00:00,广东广州南方基地3.1栋203机房,1289565.2034213461
2021-01-26 19:37:30+00:00,广东广州南方基地3.1栋203机房,1217133.1470324318
2021-01-26 19:37:41+00:00,广东广州南方基地3.1栋203机房,1259803.2388027092
2021-01-26 19:40:02+00:00,广东广州南方基地3.1栋203机房,1311919.31037804
2021-01-26 19:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 19:46:06+00:00,广东广州南方基地3.1栋203机房,1292529.0648140837
2021-01-26 19:47:30+00:00,广东广州南方基地3.1栋203机房,1293519.755094082
2021-01-26 19:47:41+00:00,广东广州南方基地3.1栋203机房,1298724.7218508997
2021-01-26 19:50:02+00:00,广东广州南方基地3.1栋203机房,1270829.0363948343
2021-01-26 19:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 19:56:06+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 19:57:30+00:00,广东广州南方基地3.1栋203机房,1336190.7017492282
2021-01-26 19:57:41+00:00,广东广州南方基地3.1栋203机房,1303100.8955460768
2021-01-26 20:00:02+00:00,广东广州南方基地3.1栋203机房,1315105.5715056665
2021-01-26 20:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 20:06:06+00:00,广东广州南方基地3.1栋203机房,1301348.0124352332
2021-01-26 20:07:30+00:00,广东广州南方基地3.1栋203机房,1329559.4460999123
2021-01-26 20:07:41+00:00,广东广州南方基地3.1栋203机房,1318894.1423561748
2021-01-26 20:10:02+00:00,广东广州南方基地3.1栋203机房,1313998.3177396944
2021-01-26 20:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 20:16:06+00:00,广东广州南方基地3.1栋203机房,1290724.7974750132
2021-01-26 20:17:30+00:00,广东广州南方基地3.1栋203机房,1222239.5303983227
2021-01-26 20:17:41+00:00,广东广州南方基地3.1栋203机房,1289660.2295332823
2021-01-26 20:20:02+00:00,广东广州南方基地3.1栋203机房,1285742.6595523525
2021-01-26 20:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 20:26:06+00:00,广东广州南方基地3.1栋203机房,1314951.096140351
2021-01-26 20:27:30+00:00,广东广州南方基地3.1栋203机房,1284714.6025356164
2021-01-26 20:27:41+00:00,广东广州南方基地3.1栋203机房,1309161.9375928678
2021-01-26 20:30:02+00:00,广东广州南方基地3.1栋203机房,1339713.8893970894
2021-01-26 20:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 20:36:06+00:00,广东广州南方基地3.1栋203机房,1349733.5979112273
2021-01-26 20:37:30+00:00,广东广州南方基地3.1栋203机房,1365782.6136210384
2021-01-26 20:37:41+00:00,广东广州南方基地3.1栋203机房,1323333.80294599
2021-01-26 20:40:02+00:00,广东广州南方基地3.1栋203机房,1366584.3195165708
2021-01-26 20:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 20:46:06+00:00,广东广州南方基地3.1栋203机房,1356762.6357147621
2021-01-26 20:47:30+00:00,广东广州南方基地3.1栋203机房,1290316.611560275
2021-01-26 20:47:41+00:00,广东广州南方基地3.1栋203机房,1344103.456759546
2021-01-26 20:50:02+00:00,广东广州南方基地3.1栋203机房,1372740.8606871932
2021-01-26 20:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 20:56:06+00:00,广东广州南方基地3.1栋203机房,1295539.2248463281
2021-01-26 20:57:29+00:00,广东广州南方基地3.1栋203机房,1354606.6298112026
2021-01-26 20:57:41+00:00,广东广州南方基地3.1栋203机房,1332853.530343008
2021-01-26 21:00:02+00:00,广东广州南方基地3.1栋203机房,1354144.2601626017
2021-01-26 21:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:06:06+00:00,广东广州南方基地3.1栋203机房,1304829.1235955057
2021-01-26 21:07:29+00:00,广东广州南方基地3.1栋203机房,1285519.6384527
2021-01-26 21:07:41+00:00,广东广州南方基地3.1栋203机房,1321726.1402019057
2021-01-26 21:10:02+00:00,广东广州南方基地3.1栋203机房,1312838.3353535354
2021-01-26 21:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:16:06+00:00,广东广州南方基地3.1栋203机房,1305360.2903744543
2021-01-26 21:17:29+00:00,广东广州南方基地3.1栋203机房,1337080.428645265
2021-01-26 21:17:41+00:00,广东广州南方基地3.1栋203机房,1284883.0592700078
2021-01-26 21:20:02+00:00,广东广州南方基地3.1栋203机房,1321824.944801027
2021-01-26 21:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:26:06+00:00,广东广州南方基地3.1栋203机房,1312962.3381565274
2021-01-26 21:27:29+00:00,广东广州南方基地3.1栋203机房,1339144.3004071785
2021-01-26 21:27:41+00:00,广东广州南方基地3.1栋203机房,1299172.7844133843
2021-01-26 21:30:02+00:00,广东广州南方基地3.1栋203机房,1339829.883779388
2021-01-26 21:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:36:06+00:00,广东广州南方基地3.1栋203机房,1288007.5663679044
2021-01-26 21:37:29+00:00,广东广州南方基地3.1栋203机房,1339683.3695135135
2021-01-26 21:37:41+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:40:02+00:00,广东广州南方基地3.1栋203机房,1346085.1264755481
2021-01-26 21:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:46:06+00:00,广东广州南方基地3.1栋203机房,1308284.8012560513
2021-01-26 21:47:29+00:00,广东广州南方基地3.1栋203机房,1342424.731563422
2021-01-26 21:47:41+00:00,广东广州南方基地3.1栋203机房,1321524.6162300787
2021-01-26 21:50:02+00:00,广东广州南方基地3.1栋203机房,1333991.3141046795
2021-01-26 21:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:56:06+00:00,广东广州南方基地3.1栋203机房,1331531.0046279815
2021-01-26 21:57:29+00:00,广东广州南方基地3.1栋203机房,1329173.8608296176
2021-01-26 21:57:41+00:00,广东广州南方基地3.1栋203机房,1322215.8095032864
2021-01-26 22:00:02+00:00,广东广州南方基地3.1栋203机房,1273371.2121482806
2021-01-26 22:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:06:06+00:00,广东广州南方基地3.1栋203机房,1311692.3442136499
2021-01-26 22:07:29+00:00,广东广州南方基地3.1栋203机房,1316423.2911392406
2021-01-26 22:07:41+00:00,广东广州南方基地3.1栋203机房,1321417.7999756364
2021-01-26 22:10:02+00:00,广东广州南方基地3.1栋203机房,1283815.6886125542
2021-01-26 22:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:16:06+00:00,广东广州南方基地3.1栋203机房,1314256.17510817
2021-01-26 22:17:29+00:00,广东广州南方基地3.1栋203机房,1340728.4155320222
2021-01-26 22:17:41+00:00,广东广州南方基地3.1栋203机房,1318702.11229655
2021-01-26 22:20:02+00:00,广东广州南方基地3.1栋203机房,1297248.8786623715
2021-01-26 22:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:26:06+00:00,广东广州南方基地3.1栋203机房,1164397.4842767296
2021-01-26 22:27:29+00:00,广东广州南方基地3.1栋203机房,1303651.0147805484
2021-01-26 22:27:41+00:00,广东广州南方基地3.1栋203机房,1302735.6353567624
2021-01-26 22:30:02+00:00,广东广州南方基地3.1栋203机房,1323332.9102730819
2021-01-26 22:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:36:06+00:00,广东广州南方基地3.1栋203机房,1256072.8010213387
2021-01-26 22:37:29+00:00,广东广州南方基地3.1栋203机房,1291154.540164453
2021-01-26 22:37:41+00:00,广东广州南方基地3.1栋203机房,1238594.6874666098
2021-01-26 22:40:02+00:00,广东广州南方基地3.1栋203机房,875293.0903492735
2021-01-26 22:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:46:06+00:00,广东广州南方基地3.1栋203机房,1299407.238095238
2021-01-26 22:47:29+00:00,广东广州南方基地3.1栋203机房,1308283.501814641
2021-01-26 22:47:41+00:00,广东广州南方基地3.1栋203机房,1296613.3728845788
2021-01-26 22:50:02+00:00,广东广州南方基地3.1栋203机房,1317145.961047683
2021-01-26 22:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:56:06+00:00,广东广州南方基地3.1栋203机房,1281283.4962063732
2021-01-26 22:57:29+00:00,广东广州南方基地3.1栋203机房,1310754.66137776
2021-01-26 22:57:41+00:00,广东广州南方基地3.1栋203机房,1288286.0005922415
2021-01-26 23:00:02+00:00,广东广州南方基地3.1栋203机房,1312108.2093931765
2021-01-26 23:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:06:06+00:00,广东广州南方基地3.1栋203机房,1275165.836582331
2021-01-26 23:07:29+00:00,广东广州南方基地3.1栋203机房,1341832.519647153
2021-01-26 23:07:41+00:00,广东广州南方基地3.1栋203机房,1301972.2211089411
2021-01-26 23:10:02+00:00,广东广州南方基地3.1栋203机房,1327012.074233923
2021-01-26 23:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:16:06+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:17:29+00:00,广东广州南方基地3.1栋203机房,1313324.58679135
2021-01-26 23:17:41+00:00,广东广州南方基地3.1栋203机房,1306192.722005571
2021-01-26 23:20:02+00:00,广东广州南方基地3.1栋203机房,1330216.3370342206
2021-01-26 23:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:26:06+00:00,广东广州南方基地3.1栋203机房,1290521.573416407
2021-01-26 23:27:29+00:00,广东广州南方基地3.1栋203机房,1299483.058132707
2021-01-26 23:27:41+00:00,广东广州南方基地3.1栋203机房,1281044.3332650973
2021-01-26 23:30:02+00:00,广东广州南方基地3.1栋203机房,1308057.4108956603
2021-01-26 23:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:36:06+00:00,广东广州南方基地3.1栋203机房,1286330.7553912508
2021-01-26 23:37:29+00:00,广东广州南方基地3.1栋203机房,1302252.1182130584
2021-01-26 23:37:41+00:00,广东广州南方基地3.1栋203机房,1287715.4873746615
2021-01-26 23:40:02+00:00,广东广州南方基地3.1栋203机房,1300561.8535199838
2021-01-26 23:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:46:06+00:00,广东广州南方基地3.1栋203机房,1269905.0240581026
2021-01-26 23:47:29+00:00,广东广州南方基地3.1栋203机房,1311520.3865657772
2021-01-26 23:47:41+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:50:02+00:00,广东广州南方基地3.1栋203机房,1277343.575596817
2021-01-26 23:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:56:06+00:00,广东广州南方基地3.1栋203机房,1263258.589708685
2021-01-26 23:57:29+00:00,广东广州南方基地3.1栋203机房,1297269.424275306
2021-01-26 23:57:41+00:00,广东广州南方基地3.1栋203机房,1286779.0989040725
